"Order ID","Order Date","Unit Cost","Price","Order Qty","Cost of Sales","Sales","Profit","Channel","Promotion Name","Product Name","Manufacturer","Product Sub Category","Product Category","Region","City","Country"
"11447","6/13/2022","17.269461377285","16.99","5","86.347306886425","84.95","-1.3973068864254","Reseller","No Discount","Contoso 3 Handset Cordless Phone System  E30 Black","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Seattle","United States"
"11446","4/23/2022","74.649841737806","99","5","373.24920868903","495","121.75079131097","Reseller","No Discount","WWI LCD17 E200 Black","Wide World Importers","Monitors","Computers","Asia","Ashgabat","Turkmenistan"
"11445","8/24/2022","9.5449703110571","44","9","85.904732799514","389.4","303.49526720049","Reseller","North America Spring Promotion","SV Keyboard E10 Grey","Southridge Video","Computers Accessories","Computers","North America","Bellevue","United States"
"11444","10/4/2021","36.570992786992","160","24","877.70382688782","3806.4","2928.6961731122","Reseller","European Spring Promotion","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","Europe","Berlin","Germany"
"11443","5/10/2023","35.10221601619","268","12","421.22659219428","3135.6","2714.3734078057","Reseller","North America Back-to-School Promotion","The Phone Company Touch Screen Phones 26-1.4"" M250 Black","The Phone Company","Touch Screen Phones ","Cell phones","North America","Baytown","United States"
"11442","7/21/2024","10.085110009476","12.66","13","131.10643012318","164.58","33.473569876818","Reseller","North America Holiday Promotion","Contoso DVD 55DVD Storage Binder M56 Black","Contoso, Ltd","Movie DVD","Music, Movies and Audio Books","North America","Seattle","United States"
"11441","1/8/2024","7.2093738273594","56.99","10","72.093738273594","569.9","497.80626172641","In-store","No Discount","SV DVD Player M100 Black","Southridge Video","Movie DVD","Music, Movies and Audio Books","Europe","Paris","France"
"11440","2/29/2024","97.995234003826","268","12","1175.9428080459","3216","2040.0571919541","In-store","North America Back-to-School Promotion","The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey","The Phone Company","Touch Screen Phones ","Cell phones","North America","Sedalia","United States"
"11439","11/5/2022","502.85398843123","600","9","4525.685895881","5310","784.31410411897","In-store","North America Spring Promotion","Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue","Fabrikam, Inc.","Camcorders","Cameras and camcorders ","North America","Marshall","United States"
"11438","10/1/2022","301.17598725843","889","9","2710.5838853259","7823.2","5112.6161146741","In-store","North America Spring Promotion","Contoso Home Theater System 7.1 Channel M1700 White","Contoso, Ltd","Home Theater System","TV and Video","North America","North Harford","United States"
"11437","7/9/2024","19.956988679128","269.95","26","518.88170565733","7018.7","6499.8182943427","In-store","Asian Holiday Promotion","Adventure Works Desktop PC1.60 ED160 Brown","Adventure Works","Desktops","Computers","Asia","Beijing","China"
"11436","8/13/2024","8.9979598624057","9.99","520","4678.939128451","5192.802","513.86287154903","In-store","North America Holiday Promotion","Headphone Adapter for Contoso Phone E130 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Bethesda","United States"
"11435","8/1/2024","296.26681347699","645","8","2370.1345078159","4773","2402.8654921841","In-store","European Holiday Promotion","Fabrikam SLR Camera X147 Grey","Fabrikam, Inc.","Digital SLR Cameras","Cameras and camcorders ","Europe","Paris","France"
"11434","2/9/2024","120.26944218618","190","20","2405.3888437237","3800","1394.6111562763","In-store","No Discount","WWI Screen 100in M1609 Black","Wide World Importers","Projectors & Screens","Computers","North America","Alexandria","United States"
"11433","4/10/2023","0.21007489441961","4.74","240","50.417974660707","1136.652","1086.2340253393","In-store","North America Back-to-School Promotion","Contoso Rubberized Snap-On Cover Hard Case Cell Phone Protector E160 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","Jacksonville","United States"
"11432","4/13/2022","164.29280281915","190","12","1971.5136338298","2280","308.48636617024","In-store","North America Back-to-School Promotion","Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"11431","1/21/2022","25.822600817164","229.9","18","464.80681470895","4138.2","3673.3931852911","In-store","Asian Summer Promotion","WWI Desktop PC1.80 E1800 Silver","Wide World Importers","Desktops","Computers","Asia","Shanghai","China"
"11430","8/5/2022","162.90427321942","198","52","8471.0222074101","10028.7","1557.6777925899","Online","Asian Holiday Promotion","A. Datum Point Shoot Digital Camera M500 Pink","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Asia","Beijing","China"
"11429","1/18/2022","311.98226002305","588","10","3119.8226002305","5880","2760.1773997695","Online","No Discount","A. Datum SLR Camera 35"" X358 Silver Grey","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","North America","Bridgeport","United States"
"11428","1/4/2022","160.85634691198","429","10","1608.5634691198","4290","2681.4365308802","Online","No Discount","Contoso Home Theater System 5.1 Channel M1500 Black","Contoso, Ltd","Home Theater System","TV and Video","North America","Toronto","Canada"
"11427","10/6/2021","2.7105965464057","14.99","160","433.69544742491","2396.901","1963.2055525751","Online","North America Spring Promotion","Contoso Rubberized Skin BlackBerry E100 Silver","Contoso, Ltd","Cell phones Accessories","Cell phones","North America","North Harford","United States"
"11426","10/12/2021","11.056456721057","23.9","24","265.35496130537","565.235","299.88003869463","Online","European Spring Promotion","Contoso Digital camera accessory kit M200 Grey","Contoso, Ltd","Computers Accessories","Computers","Europe","Paris","France"
"11425","2/17/2023","125.5732278934","196","12","1506.8787347208","2312.8","805.92126527923","Online","North America Back-to-School Promotion","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Montreal","Canada"
"11424","3/27/2023","23.115556452302","27.9","12","277.38667742762","329.22","51.833322572382","Online","North America Back-to-School Promotion","Contoso Connectivity Starter Kit Smart Buy M680 White","Contoso, Ltd","Computers Accessories","Computers","North America","Newark","United States"
"11423","2/13/2022","13.873560142927","39.9","5","69.367800714636","199.5","130.13219928536","Online","No Discount","Contoso Dual USB Power Adapter - power adapter E300 Grey","Contoso, Ltd","Computers Accessories","Computers","Europe","Ljubljana","Slovenia"
"11422","11/8/2021","79.518150391718","129","12","954.21780470062","1511.88","557.66219529938","Online","European Spring Promotion","A. Datum Compact Digital Camera M200 Orange","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Paris","France"
"11421","9/13/2021","3.2967713782139","12.99","4","13.187085512856","50.0115","36.824414487144","Online","North America Spring Promotion","Contoso Dual Handset Cordless Phone System E20 White","Contoso, Ltd","Home & Office Phones","Cell phones","North America","Seattle","United States"
"11420","8/5/2024","40.952594097002","87","26","1064.767446522","2227.2","1162.432553478","Online","North America Holiday Promotion","Proseware Fax Phone E100 White","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Montreal","Canada"
"11419","7/12/2024","9.9910858256311","268","13","129.8841157332","3376.8","3246.9158842668","Online","North America Holiday Promotion","A. Datum Interchangeable lens Non-SLR Digital Camera X250 Grey","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Humble","United States"
"11418","5/16/2024","138.88225168985","188.5","8","1111.0580135188","1508","396.94198648117","Online","European Holiday Promotion","A. Datum Advanced Digital Camera M300 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Paris","France"
"11417","5/12/2024","107.50547020257","200","18","1935.0984636463","3580","1644.9015363537","Online","European Back-to-Scholl Promotion","The Phone Company Touch Screen Phones - LCD M12 Gold","The Phone Company","Touch Screen Phones ","Cell phones","Europe","Warsaw","Poland"
"11416","8/18/2021","6.9156575418327","9.5","6","41.493945250996","51.3","9.8060547490037","Online","Asian Holiday Promotion","Contoso Power Inverter - DC to AC power inverter E900 Black","Contoso, Ltd","Computers Accessories","Computers","Asia","Mumbai","India"
"11415","4/9/2024","23.447452484214","28.99","10","234.47452484214","289.9","55.425475157862","Online","No Discount","Contoso Hybrid system M60 Black","Contoso, Ltd","Home & Office Phones","Cell phones","Asia","Beijing","China"
"11414","1/9/2024","9.22434028311","198","20","184.4868056622","3960","3775.5131943378","Online","No Discount","A. Datum Point Shoot Digital Camera M500 Silver Grey","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","North America","Bethesda","United States"
"11413","1/16/2024","57.740335783865","459","10","577.40335783865","4590","4012.5966421614","Online","No Discount","Contoso Screen 125in M250 Silver","Contoso, Ltd","Projectors & Screens","Computers","North America","Georgetown","United States"
"11412","2/11/2023","100.39411485921","136","10","1003.9411485921","1360","356.05885140792","Online","No Discount","Proseware All-In-One Photo Printer M200 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Bethesda","United States"
"11411","11/23/2022","374.46599901461","499","10","3744.6599901461","4990","1245.3400098539","Online","No Discount","Contoso Projector 480p M481 White","Contoso, Ltd","Projectors & Screens","Computers","North America","Cedar Park","United States"
"11410","8/23/2022","287.07587476356","627","8","2296.6069981085","4639.8","2343.1930018915","Online","European Holiday Promotion","A. Datum SLR Camera X135 Black","A. Datum Corporation","Digital SLR Cameras","Cameras and camcorders ","Europe","Berlin","Germany"
"11409","10/28/2021","109.34976936918","281","12","1312.1972324301","3312.99","2000.7927675699","Online","European Spring Promotion","A. Datum Consumer Digital Camera E100 Green","A. Datum Corporation","Digital Cameras","Cameras and camcorders ","Europe","Paris","France"
"11408","6/4/2023","93.399728086633","219.95","20","1867.9945617327","4399","2531.0054382673","Online","No Discount","WWI Desktop PC1.60 E1600 White","Wide World Importers","Desktops","Computers","North America","Racine","United States"
"11407","8/9/2022","53.362267472314","99","6","320.17360483388","574.2","254.02639516612","Online","North America Holiday Promotion","WWI CRT17 E106 White","Wide World Importers","Monitors","Computers","North America","Berthoud","United States"
"11406","12/6/2021","9.0466329272021","17.99","10","90.466329272021","179.9","89.433670727979","Online","No Discount","SV DVD 48 DVD Storage Binder M50 Black","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","Seattle","United States"
"11405","1/14/2023","62.197580600398","109.99","10","621.97580600398","1099.9","477.92419399602","Online","No Discount","SV DVD 7-Inch Player Portable E200 Black","Southridge Video","Movie DVD","Music, Movies and Audio Books","North America","Seattle","United States"
"11404","11/4/2023","35.042970436939","109","9","315.38673393245","937.4","622.01326606755","Online","Asian Spring Promotion","SV 16xDVD M330 Silver","Southridge Video","VCD & DVD","TV and Video","Asia","Beijing","China"
"11403","10/31/2021","22.370555171651","196","9","201.33499654486","1734.6","1533.2650034551","Online","North America Spring Promotion","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Grey","Proseware, Inc.","Printers, Scanners & Fax","Computers","North America","Buffalo","United States"
"11402","7/8/2023","11.450933192221","69","8","91.607465537769","538.2","446.59253446223","Online","European Holiday Promotion","SV 8xDVD E100 Silver","Southridge Video","VCD & DVD","TV and Video","Europe","Paris","France"
"11401","10/21/2023","675.86543297902","1592.2","9","6082.7888968111","14329.8","8247.0111031889","Catalog","North America Spring Promotion","Adventure Works 52"" LCD HDTV X790W Brown","Adventure Works","Televisions","TV and Video","North America","Fort Collins","United States"
"11400","8/27/2022","5.6870568903134","47.95","9","51.18351201282","429.1525","377.96898798718","Reseller","North America Spring Promotion","NT Wireless Bluetooth Stereo Headphones E102 Blue","Northwind Traders","Bluetooth Headphones","Audio","North America","Cle Elum","United States"
"11399","7/6/2023","279.78372303852","529","26","7274.3767990016","13277.9","6003.5232009984","Phone","Asian Holiday Promotion","Contoso Home Theater System 5.1 Channel M1540 White","Contoso, Ltd","Home Theater System","TV and Video","Asia","Beijing","China"
